Time,Spot,Overall OI PCR,Overall Vol PCR,Max Pain
2026-06-20 04:22:06.918141,24018.0,1.02,0.0,24000
2026-06-20 04:22:07.377405,24018.0,0.96,0.0,24000
2026-06-20 04:22:07.798064,24018.0,0.96,0.0,24000
2026-06-20 04:22:08.200257,24018.0,0.96,0.0,24000
2026-06-20 04:22:08.636450,24018.0,0.95,0.0,24000
2026-06-20 04:22:09.034382,24018.0,0.92,0.0,24000
2026-06-20 04:22:09.440742,24018.0,0.92,0.0,24000
2026-06-20 04:22:09.929484,24018.0,0.92,0.0,24000
2026-06-20 04:22:10.340480,24018.0,0.91,0.0,24000
2026-06-20 04:22:10.786186,24018.0,0.82,0.0,24000
2026-06-20 04:22:11.203928,24018.0,0.82,0.0,24000
2026-06-20 04:27:32.532525,24032.0,0.0,0.0,23050
2026-06-20 04:27:32.877345,24032.0,38.47,0.0,23050
2026-06-20 04:27:33.247821,24032.0,5.74,0.0,23050
2026-06-20 04:27:33.629483,24032.0,27.99,0.0,23100
2026-06-20 04:27:33.950690,24032.0,19.19,0.0,23100
2026-06-20 04:27:34.303112,24032.0,26.46,0.0,23150
2026-06-20 04:27:34.636029,24032.0,7.19,0.0,23150
2026-06-20 04:27:34.982020,24032.0,14.4,0.0,23200
2026-06-20 04:27:35.309606,24032.0,17.18,0.0,23250
2026-06-20 04:27:35.654374,24032.0,15.33,0.0,23250
2026-06-20 04:27:35.983391,24032.0,9.98,0.0,23250
2026-06-20 04:27:36.290031,24032.0,15.0,0.0,23300
2026-06-20 04:27:36.618794,24032.0,13.98,0.0,23300
2026-06-20 04:27:36.952799,24032.0,15.35,0.0,23350
2026-06-20 04:27:37.295684,24032.0,8.98,0.0,23350
2026-06-20 04:27:37.645997,24032.0,11.61,0.0,23400
2026-06-20 04:27:38.012449,24032.0,11.26,0.0,23400
2026-06-20 04:27:38.328243,24032.0,12.39,0.0,23450
2026-06-20 04:27:38.678550,24032.0,17.85,0.0,23500
2026-06-20 04:27:39.023240,24032.0,13.35,0.0,23500
2026-06-20 04:27:39.373897,24032.0,14.21,0.0,23500
2026-06-20 04:27:39.771180,24032.0,13.9,0.0,23500
2026-06-20 04:27:40.099127,24032.0,10.59,0.0,23500
2026-06-20 04:27:40.469821,24032.0,12.23,0.0,23600
2026-06-20 04:27:40.850666,24032.0,11.91,0.0,23600
2026-06-20 04:27:41.250477,24032.0,12.66,0.0,23600
2026-06-20 04:27:41.596469,24032.0,14.29,0.0,23700
2026-06-20 04:27:41.962775,24032.0,12.65,0.0,23700
2026-06-20 04:27:42.309779,24032.0,12.16,0.0,23700
2026-06-20 04:27:42.634969,24032.0,12.84,0.0,23700
2026-06-20 04:27:42.978904,24032.0,10.63,0.0,23700
2026-06-20 04:27:43.329408,24032.0,11.75,0.0,23800
2026-06-20 04:27:43.729371,24032.0,12.4,0.0,23800
2026-06-20 04:27:44.131618,24032.0,11.25,0.0,23800
2026-06-20 04:27:44.545406,24032.0,7.91,0.0,23800
2026-06-20 04:27:44.914941,24032.0,8.72,0.0,23900
2026-06-20 04:27:45.290724,24032.0,9.29,0.0,23900
2026-06-20 04:27:45.678157,24032.0,6.94,0.0,23900
2026-06-20 04:27:46.095985,24032.0,3.56,0.0,23900
2026-06-20 04:27:46.458223,24032.0,4.07,0.0,23950
2026-06-20 04:27:46.856988,24032.0,4.18,0.0,24000
2026-06-20 04:27:47.241112,24032.0,3.44,0.0,24000
2026-06-20 04:27:47.635881,24032.0,2.66,0.0,24000
2026-06-20 04:27:48.006549,24032.0,2.77,0.0,24000
2026-06-20 04:27:48.403512,24032.0,2.47,0.0,24000
2026-06-20 04:27:48.794405,24032.0,2.49,0.0,24000
2026-06-20 04:27:49.169699,24032.0,2.54,0.0,24000
2026-06-20 04:27:49.533561,24032.0,2.03,0.0,24000
2026-06-20 04:27:49.883381,24032.0,2.04,0.0,24000
2026-06-20 04:27:50.263996,24032.0,1.87,0.0,24000
2026-06-20 04:27:50.634978,24032.0,1.61,0.0,24000
2026-06-20 04:27:51.024264,24032.0,1.62,0.0,24000
2026-06-20 04:27:51.399511,24032.0,1.63,0.0,24000
2026-06-20 04:27:51.785208,24032.0,1.52,0.0,24000
2026-06-20 04:27:52.217040,24032.0,1.52,0.0,24000
2026-06-20 04:27:52.583724,24032.0,1.39,0.0,24000
2026-06-20 04:27:53.037401,24032.0,1.33,0.0,24000
2026-06-20 04:27:53.411001,24032.0,1.33,0.0,24000
2026-06-20 04:27:53.812691,24032.0,1.34,0.0,24000
2026-06-20 04:27:54.198439,24032.0,1.16,0.0,24000
2026-06-20 04:27:54.594493,24032.0,1.11,0.0,24000
2026-06-20 04:27:54.983576,24032.0,1.11,0.0,24000
2026-06-20 04:27:55.346349,24032.0,1.11,0.0,24000
2026-06-20 04:27:55.740528,24032.0,1.04,0.0,24000
2026-06-20 04:27:56.112949,24032.0,1.02,0.0,24000
2026-06-20 04:27:56.515242,24032.0,1.02,0.0,24000
2026-06-20 04:27:56.942780,24032.0,0.96,0.0,24000
2026-06-20 04:27:57.348721,24032.0,0.96,0.0,24000
2026-06-20 04:27:57.749008,24032.0,0.94,0.0,24000
2026-06-20 04:27:58.165410,24032.0,0.94,0.0,24000
2026-06-20 04:27:58.616244,24032.0,0.88,0.0,24000
2026-06-20 04:27:59.048325,24032.0,0.88,0.0,24000
2026-06-20 04:27:59.481115,24032.0,0.88,0.0,24000
2026-06-20 04:27:59.874701,24032.0,0.87,0.0,24000
2026-06-20 04:28:00.311550,24032.0,0.85,0.0,24000
2026-06-20 04:28:00.714051,24032.0,0.85,0.0,24000
2026-06-20 04:28:01.232994,24032.0,0.85,0.0,24000
2026-06-20 04:28:01.664435,24032.0,0.84,0.0,24000
2026-06-20 04:28:02.086608,24032.0,0.75,0.0,24000
2026-06-20 04:28:02.511641,24032.0,0.75,0.0,24000
2026-06-20 04:28:02.987959,24032.0,0.75,0.0,24000
2026-06-20 04:28:03.470258,24032.0,0.74,0.0,24000
2026-06-20 04:38:45.419795,24032.0,0.0,0.0,23050
2026-06-20 04:38:45.767521,24032.0,38.47,0.0,23050
2026-06-20 04:38:46.163914,24032.0,5.74,0.0,23050
2026-06-20 04:38:46.468079,24032.0,27.99,0.0,23100
2026-06-20 04:38:46.818364,24032.0,19.19,0.0,23100
2026-06-20 04:38:47.155180,24032.0,26.46,0.0,23150
2026-06-20 04:38:47.503403,24032.0,7.19,0.0,23150
2026-06-20 04:38:47.853493,24032.0,14.4,0.0,23200
2026-06-20 04:38:48.182169,24032.0,17.18,0.0,23250
2026-06-20 04:38:48.528007,24032.0,15.33,0.0,23250
2026-06-20 04:38:48.855926,24032.0,9.98,0.0,23250
2026-06-20 04:38:49.163438,24032.0,15.0,0.0,23300
2026-06-20 04:38:49.536188,24032.0,13.98,0.0,23300
2026-06-20 04:38:49.941635,24032.0,15.35,0.0,23350
2026-06-20 04:38:50.285737,24032.0,8.98,0.0,23350
2026-06-20 04:38:50.634263,24032.0,11.61,0.0,23400
2026-06-20 04:38:50.984272,24032.0,11.26,0.0,23400
2026-06-20 04:38:51.302759,24032.0,12.39,0.0,23450
2026-06-20 04:38:51.659719,24032.0,17.85,0.0,23500
2026-06-20 04:38:52.051641,24032.0,13.35,0.0,23500
2026-06-20 04:38:52.449392,24032.0,14.21,0.0,23500
2026-06-20 04:38:52.773094,24032.0,13.9,0.0,23500
2026-06-20 04:38:53.117016,24032.0,10.59,0.0,23500
2026-06-20 04:38:53.503418,24032.0,12.23,0.0,23600
2026-06-20 04:38:53.857621,24032.0,11.91,0.0,23600
2026-06-20 04:38:54.272047,24032.0,12.66,0.0,23600
2026-06-20 04:38:54.645616,24032.0,14.29,0.0,23700
2026-06-20 04:38:55.015580,24032.0,12.65,0.0,23700
2026-06-20 04:38:55.368454,24032.0,12.16,0.0,23700
2026-06-20 04:38:55.718572,24032.0,12.84,0.0,23700
2026-06-20 04:38:56.106905,24032.0,10.63,0.0,23700
2026-06-20 04:38:56.438984,24032.0,11.75,0.0,23800
2026-06-20 04:38:56.800804,24032.0,12.4,0.0,23800
2026-06-20 04:38:57.152784,24032.0,11.25,0.0,23800
2026-06-20 04:38:57.522246,24032.0,7.91,0.0,23800
2026-06-20 04:38:57.892989,24032.0,8.72,0.0,23900
2026-06-20 04:38:58.261339,24032.0,9.29,0.0,23900
2026-06-20 04:38:58.699494,24032.0,6.94,0.0,23900
2026-06-20 04:38:59.064893,24032.0,3.56,0.0,23900
2026-06-20 04:38:59.430182,24032.0,4.07,0.0,23950
2026-06-20 04:38:59.851985,24032.0,4.18,0.0,24000
2026-06-20 04:39:00.224943,24032.0,3.44,0.0,24000
